-2.358040823160045818e-03,6.330856390794892263e-04,-9.475915312928684386e-03,-1.859658647631645678e-02,-5.040359022312923543e-03
2.383115159049742360e-02,2.436008274700185439e-02,2.045768672244197006e-02,-1.749524612945307922e-02,1.298096993469943783e-03
1.102300657859611732e-02,-4.962584511799761344e-03,2.854732231165613143e-04,-2.447385648809508041e-02,6.190396955763954878e-03
-1.910257509857382630e-02,8.608830352736518421e-04,-2.513146900875229406e-02,-2.638558252006983906e-03,-2.692212414233496887e-02
2.465998079090514494e-02,4.877988303172120510e-02,1.971337043300191993e-02,-2.048450425837788913e-03,1.055330734088366640e-02
4.468400334034505761e-03,-7.212666569222037083e-03,-7.931826533291275183e-03,-3.899350838122650487e-03,5.965244589077656201e-03
2.150167669101188395e-02,3.832054955561048359e-03,-5.646478441869717813e-04,8.561499195429256304e-03,5.871707241118073739e-03
1.870483017647650570e-02,7.312492915482415867e-03,1.220067528730872652e-02,1.734601846280980908e-02,8.567012221199821198e-03
-1.664388865946886398e-02,-1.276193062237229725e-02,1.408677362458599092e-02,1.032279934219682005e-02,-3.139242953162479921e-03
1.641067979865873383e-02,2.545730839144333402e-02,2.017894032028166862e-02,9.848389131251522599e-03,1.914995712864886457e-02
-1.043236016943804856e-02,-1.131843345719030225e-02,-1.771026900279970562e-03,6.034421269096146290e-03,3.368411953845740214e-03
-4.028650657787125056e-03,-2.045970221197190853e-02,-2.129922359601543747e-02,-1.933604041116598893e-02,-8.733594625306650983e-03
8.636186458580663583e-03,-1.474235017334812881e-02,1.424678333860462942e-02,-7.059891106507176772e-03,3.349480509977187381e-03
1.013027099417707078e-02,-3.099481798699343926e-03,2.344978940173270132e-03,1.243665090489631808e-02,1.062719710134674145e-02
1.503073511313957056e-02,1.327410332915057722e-03,4.412594868364649869e-03,-1.471584665433267602e-02,1.451891532718585509e-02
-1.075896789843922008e-02,-7.277708806421756549e-03,-5.878956297283632892e-03,-2.158297662361219338e-02,-5.661739222182937681e-03
1.189388373641797614e-03,1.751111003073990702e-02,8.885721115627909228e-04,3.582664880953290165e-02,-1.538309768863488358e-03
1.029097194358330469e-02,5.830809356938360111e-03,-5.919697234246790174e-04,-1.306699579077541529e-02,-6.131348553253257450e-03
-5.635656547936029881e-02,-3.187504975500932147e-02,-7.609420189057036765e-02,-2.916183636137770208e-02,-2.944309357282515194e-02
-2.270651579456384184e-03,7.654581476227662051e-03,-2.064207751934477031e-02,1.400473479390829112e-02,8.405125513010869298e-03
-8.583684783264100560e-03,-2.884152393843031348e-02,-1.282055036444074148e-02,8.687047975565853619e-03,-1.100742294082523998e-02
-1.960024543757032944e-02,-3.200491900933055689e-02,-6.612930994345678215e-03,-4.252021971912922638e-02,-3.423872991544563149e-02
-1.662268176582504253e-02,-2.023570740468816354e-02,-7.093120322595236615e-03,-2.584010869393482679e-02,-2.281849824611725808e-02
-1.139657212485722937e-02,3.070789574455723425e-03,-2.047012138378967450e-02,-1.459658988530199153e-02,1.626803043858915387e-02
5.870099768454650757e-03,1.436217762242897322e-03,1.342687706726675145e-02,1.725733571453691440e-02,4.788541167273674404e-03
2.620007066250096273e-03,4.111357979743601732e-04,-1.752159336646785803e-02,-3.900326441415913337e-03,2.403000857352566300e-03
-2.547039500832237735e-02,-1.042264885725696644e-02,-2.272857506729408783e-02,-3.408957075438134865e-02,-2.580702268414203360e-02
7.701982146906427573e-03,1.103881083643454275e-02,-1.247586371301068198e-03,8.586425675056741369e-03,5.957189573938315164e-03
-2.142346812337159179e-04,6.167328371180502700e-04,-6.498814759016369180e-03,-1.012472086075888456e-02,3.780722067994179980e-03
1.014325435108442974e-02,-7.377135349217134319e-03,-1.684890470112687666e-02,-2.149881536190534348e-02,-4.252270678911873603e-03
2.637503120583906124e-02,4.105201031168981274e-02,2.765167964517356580e-02,-6.692880919817678631e-03,1.679878782931165659e-02
1.503485296863926735e-02,9.189409343988153012e-03,-4.033601751828541637e-03,-2.437890135185538654e-02,3.362338763640337902e-03
7.033126230455710726e-03,2.766564638561952449e-03,-4.267350510648526551e-03,1.872590819651165361e-02,1.780564633325099066e-03
-9.968595305018368435e-03,-6.290219613751091288e-03,-9.970264887751767446e-03,-9.078461709724372497e-03,-2.811250780386487236e-02
-2.861721756760582380e-02,4.333769192749414856e-03,-3.269361249099533850e-02,1.773769768294908289e-02,-5.497386134744708386e-03
-1.035611792972135348e-02,-7.571468553622118236e-03,4.329927131583755084e-03,2.176892980507272313e-03,-1.013036570067304964e-02
-2.767140635237064217e-02,-2.153356310356624448e-02,1.930429643660858119e-03,-1.000743910162871231e-02,-8.799674427760084683e-03
-1.916858250315733869e-03,-5.469314974639871707e-03,-1.557827559203461831e-02,-2.749717703991416684e-02,-4.753504687717402533e-03
3.624514437822856650e-03,6.296022157306069289e-04,-1.425839464480826990e-03,-2.901712257537880646e-03,6.753826596548329064e-03
1.333076175094172200e-02,-4.398337806829744068e-03,-1.240719077758623001e-02,-3.759697124375316335e-02,-1.545839640919588476e-04
1.394933022507816034e-02,7.972752055982468278e-03,1.620997027593817919e-02,2.360998647509404691e-02,8.661272421604859773e-03
-2.834745449186026889e-02,-1.131076121165630610e-02,-2.116359224072050793e-02,-3.600856585813128063e-02,-1.004582104894868877e-02
-1.776294129981392800e-02,5.430189795951001486e-03,-3.757484276338374229e-03,9.579227263130984937e-03,-8.727117384127236477e-03
-3.034660939437605620e-02,-4.550025091448972603e-02,-4.849983395166646005e-02,1.959815845748158480e-02,-3.593151595759680461e-02
-1.031667304342098745e-02,-4.041682501370047476e-04,-8.229055476758784238e-03,-1.726603867462106479e-02,-1.304156763426433940e-05
1.007099089862073527e-03,-1.211709098631885695e-03,1.855431754198821892e-02,3.483510785904719853e-02,-6.499291560574160798e-03
5.251653558188795756e-03,-6.053044041127719765e-04,2.490153252232607528e-02,2.430201960524458471e-02,9.913476387022335246e-03
9.724550265524545267e-03,5.461620723816729139e-03,1.374227260296478903e-02,1.580867686082543244e-02,1.317198149568810095e-02
-6.999291585283895500e-03,-6.469770061493740343e-03,-7.710099101011280709e-03,1.640379815886383597e-02,-1.450937601441548708e-02
1.717559137750024334e-02,1.912562955299712542e-02,5.673464513699677525e-02,2.276333414881248629e-02,6.256851828045473241e-03
1.747623148113053304e-02,1.385897586341222620e-02,2.712893029388485644e-03,5.422057619353104485e-03,6.596446912912057314e-03
-2.143442859677824330e-02,-4.986289774135066466e-03,-3.661437321100402542e-02,-1.030604049309875592e-01,-8.984908587807538538e-03
-1.588130068441673259e-02,-1.562914593356445891e-02,-1.784294082996762398e-02,-6.936929119691459533e-03,2.986421850721843185e-03
-5.509306097982946682e-03,-6.710655583765046117e-03,-4.000791221998145630e-03,-8.759787903584115298e-03,-2.144948579195471439e-02
-1.032522607045516239e-02,4.625018620738430286e-02,-9.349625300282937701e-03,9.409753695079015046e-03,-3.536842340143664387e-02
-2.309483650269239519e-02,-7.191361548751551425e-03,-3.767173960317027337e-02,-2.540877264193452945e-02,1.272084289184238770e-03
-2.928561976518073706e-02,-3.199589457433482664e-02,-1.091956201163002405e-02,-4.101288744372721951e-02,-3.976375678695420746e-02
1.502068660760125240e-02,1.391064565356980864e-02,1.721325768428894065e-02,4.548681006174648545e-02,4.582889905468023883e-02
7.986660787239419079e-03,2.302758575631891347e-03,1.042602862149744070e-02,-5.396370005112949286e-03,6.185333820453386977e-03
-2.663230247306858089e-02,-2.073889035908571543e-02,-3.997408066522067926e-02,-4.097583692377249065e-02,-1.603232148433919591e-02
4.198203610766171323e-03,-1.102284625067717627e-02,-6.328318075661698572e-03,3.163887150812216831e-02,1.027740786756758951e-02
1.354492826580511178e-03,1.102284625067717627e-02,1.556532522205600344e-02,-1.586979992224835101e-02,-3.723142919503708015e-03
-4.635243334533356574e-03,-1.183435766527551891e-02,-2.487600966256353630e-02,-4.457584613112208771e-02,-1.419276779753264606e-02
2.315417828985033566e-03,-5.865161092386550479e-03,-3.871451056697505777e-03,-1.607498700100729039e-02,-8.420391986258657369e-03
-3.305198096063666213e-02,-6.832962350604709911e-03,-1.216306939136435616e-02,-2.824556137810452228e-02,-9.457369321919983918e-03
-1.649216658629848453e-02,-3.199385026566581303e-03,-1.264472489625889651e-02,-9.150113334900122908e-03,-1.019134430893053889e-02
3.673179977585760980e-04,-5.772923378351002555e-03,-1.569569164116035864e-02,-4.370987421739469525e-02,4.393972447088501099e-03
1.072061396881185402e-02,3.778313959093004826e-03,1.992302694490355464e-02,3.531925670552382712e-03,-1.312553450396114485e-02
2.792074720582071734e-03,-8.530830763843866293e-03,-3.805385644541470214e-03,-1.366739771885505661e-02,3.810502770793533500e-03
2.051659153915252887e-03,7.706934057112313496e-03,1.039338477026818808e-02,4.211556658665216446e-02,1.431210514781344756e-02
-1.611557990267220575e-02,-1.476784833186073342e-02,-1.250154838556838399e-02,-2.319160775599637958e-02,-1.439251602327251689e-02
-7.870916859830323631e-03,-6.318878457912902036e-03,-3.573446299340421461e-03,-4.154923196420945430e-02,3.303284754706314885e-03
4.018848738198688153e-03,5.902160672723866242e-04,1.469588971620972018e-03,-1.010378723825589020e-03,2.117624871719270274e-02
1.308226137096157871e-02,1.748510210333353854e-02,2.037869497626232373e-02,3.795845463305624889e-02,8.768070622510837353e-03
1.650644038234494460e-02,-1.630221777616380763e-02,-0.000000000000000000e+00,-2.499621643886662525e-02,-8.205079399801196161e-03
-5.888618877476492486e-03,-2.991692828980774266e-02,-2.121842138404916867e-02,-2.810395584417424431e-03,4.235765829048165898e-03
-1.036288131750451313e-02,-4.307780431341434735e-02,-5.443755086982804414e-03,-1.644528408211387571e-02,-1.404921104426648526e-02
-7.841648324419026039e-03,-3.352857495053296333e-02,-2.189278910587066918e-02,-2.844985062004390386e-02,-5.841997350982897075e-03
9.530480581433575793e-03,4.051915644494208379e-02,6.096000669407519723e-03,-7.834302411251936604e-03,1.424776332275445867e-02
-3.374201088794492875e-03,-1.101558319223361337e-02,-1.653996003086799504e-03,-2.910018100515721073e-03,-1.922826758100137923e-02
2.654658719662528199e-02,1.827375097826156036e-03,-2.671179425606817759e-02,5.949851401333638989e-03,5.535408568046129574e-03
-1.032288562808592047e-02,-8.378914563921924241e-03,-2.444716590925999355e-02,-8.125921210181186183e-03,-4.772550956733123684e-03
-5.689315378607062712e-03,-2.926803795651800044e-03,-5.888562706015676440e-04,-5.780730251143673115e-03,6.423752342115562897e-03
-1.817734198323472938e-02,9.912284752052968884e-03,-4.893756768169943427e-03,5.418525509892635483e-03,-8.925655451122338491e-03
-3.707405078381853514e-03,3.689820931676024429e-04,-8.168114826925698679e-03,-5.898734465718202813e-03,1.945219727607305771e-03
6.660189651241710251e-02,8.107356497153350716e-02,6.895142813490640066e-02,1.266443805727495153e-01,4.263250167907628452e-02
-1.153056311063593853e-02,-4.990588389025774063e-03,-3.521474122802459306e-03,-6.652977431115036921e-03,3.490419171123804176e-03
-9.835212181168007106e-03,-2.783867765181469167e-03,-9.876638329573417252e-03,-2.894550490918401664e-02,-6.100509706220336170e-03
-1.070764206647512040e-02,-2.896512710876564256e-02,7.603978106704101236e-03,-6.453001657401591373e-02,-1.323388959886795391e-02
-3.865835384357030335e-03,1.516120958808730990e-02,-2.060705651281580231e-03,2.067284938727853572e-02,1.700591894023162354e-02
2.599097396368765800e-02,-1.438892635007338328e-02,-1.894354886066196286e-02,-2.487537002406448039e-03,6.708456089338898920e-03
-1.415408868610334991e-02,-2.158030445612357795e-02,-1.654614486549910168e-02,-3.307437891925468776e-02,-3.846603141999915820e-02
1.000526479865015972e-02,-1.183228608680941818e-02,-5.773624477710548319e-02,-2.775820946149876178e-02,-1.564747071300764958e-02
-4.132215003741279702e-03,-1.187801963457690846e-02,1.292779729725079818e-02,3.205688779372550812e-03,8.326055248151220667e-04
-3.924624672921872559e-04,1.032099211822323781e-02,2.107217551763795882e-03,-1.228924489231975059e-02,6.733515921105492907e-03
-3.330575998553353401e-03,-3.333007800344756077e-02,-1.579077662742012222e-02,1.264565735424927340e-02,-1.951534905443708112e-02
-2.150011329063339360e-03,1.275446298401483602e-03,7.959821255226096071e-03,-1.803354923807409804e-02,-2.482127988958193754e-03
-7.976416997905744211e-04,6.402709799910866195e-03,1.398569169793395517e-02,6.680411258881413517e-03,6.077688773609590811e-03
9.863182771807643689e-04,1.088641213462793189e-02,1.183925477616787347e-02,-7.147187920719222376e-03,5.000206385362915285e-03
1.151484301687322187e-02,-1.482630635238457728e-03,1.296899639934290249e-02,-3.250752617503405162e-02,-1.669686866534458858e-03
1.998677226050293854e-03,1.005388968264320226e-02,2.199678549228911706e-02,1.319696586539187422e-02,8.095483987840879081e-03
2.286886658196651823e-02,3.329522138389506836e-02,2.249142274827420351e-02,3.235485454483200130e-02,1.695858380288317591e-02
-1.058824838783678501e-02,3.682531193606841668e-03,-1.661385954643268548e-02,-3.860437202452926542e-02,-6.817948397588313725e-03
2.066952928921850230e-02,9.756196569566277788e-03,2.658490184604200834e-02,3.459211759985425516e-02,2.523044370996752050e-02
1.034271980446366257e-03,5.307908800627814117e-03,-1.051346233423622323e-03,3.804146770548655354e-02,-8.097168978664637251e-03
7.897368868049259305e-03,3.042120752836829922e-02,4.934711140017444819e-02,2.563279480038982427e-02,4.329492502026077716e-03
4.810030281935162577e-03,4.191460715962769257e-02,1.155335583131922306e-02,1.916238401932446322e-02,-1.155734277622499917e-03
-1.353488009203740461e-02,-5.429212477957356953e-03,1.304530014927252068e-02,4.430408546456687802e-02,4.161851745503764022e-03
1.018629025502404417e-02,2.679563946662444351e-02,1.989359577743599061e-02,7.088999809976215261e-02,1.474500623845598213e-02
-8.045997130914361861e-02,-6.034143426611393579e-02,-5.940134700414123614e-02,-1.141102205840791584e-01,-8.291777305868652803e-02
2.577710506164265780e-02,3.248044189356225075e-02,4.041389748950363625e-02,5.297469918656450005e-02,1.626514868349104859e-02
1.135593220829456129e-03,1.264632501710138968e-02,-3.276826924503373206e-02,-8.724236393437001524e-02,4.736094441113891662e-03
-2.671596894585581694e-02,-4.244280951850232242e-02,-4.753599329454250011e-02,-2.542671854588318681e-02,-3.781271872814295776e-02
1.852582445627160013e-02,3.577790972845473760e-02,4.272328511423495456e-02,8.384487216480085436e-02,4.313286842367114460e-02
-3.248782472993472226e-02,-2.580448317806460778e-02,-3.351662515938880205e-02,-6.155731110001783080e-02,-3.801088702264721064e-02
-9.582009482274944645e-03,1.880961343819542719e-03,-9.318568370018098790e-03,-1.393305626086549509e-02,1.081872317693299834e-03
7.072443898707536647e-02,8.670702940202179576e-02,3.300053977714956233e-02,3.418755946172824522e-02,9.829050510867842760e-02
2.214737179298165159e-02,3.222727702004579697e-02,-8.710599243082484122e-04,2.759412153918461286e-02,-7.731156679812833943e-03
5.750313087023206648e-02,1.046641754056087947e-01,6.265380846083612454e-02,7.708678759110831891e-02,4.389953732383533591e-02
4.072028998624999119e-02,1.216002926563808373e-01,2.131499892355437353e-02,1.402969649337419966e-01,3.970933719242175641e-02
-1.535123871188748268e-02,-4.777799814589478444e-03,-3.545483266227833496e-03,-4.917137128411130931e-02,-5.039892043625382456e-02
2.393100941059467246e-02,1.018254394816100472e-01,9.446034159292793220e-04,7.670061799805560909e-02,8.109962889539401587e-02
-6.946512021176198814e-02,-1.236293005628432695e-01,-8.441096626206023856e-02,-3.724919550262972834e-02,-6.111754083956011385e-02
4.370063991751615973e-02,8.640207569548596922e-02,-1.517731829597135373e-03,2.586816254877311039e-02,3.334685778036661219e-02
4.064934174247802900e-02,2.249449418384230626e-02,3.573416328638145956e-02,1.681755884318336669e-02,1.975689340397668303e-02
5.772057332823710141e-03,4.011803841870875686e-02,2.018874583746876894e-02,-7.373301924401554075e-02,-7.619537929006270360e-03
7.407075240605953681e-02,3.441484933875038621e-02,5.707839468803310723e-02,9.118274323164410333e-02,7.182573670211045425e-02
-4.922529594259206220e-03,8.472230695716920224e-02,-1.385353260651500662e-02,2.088112021657950734e-02,2.987449806056385881e-02
-1.320123204398626626e-01,-8.251700243406467905e-02,-1.346169593780746077e-01,-4.032312159450190947e-02,-2.192632273822394673e-01
4.115246628822077923e-02,4.057062606311223618e-02,7.693592546632732621e-02,7.970465346645783100e-02,1.119677610364862019e-01
-7.758463144639904385e-03,5.979331548568556087e-02,1.468934279529499065e-02,7.377106786696252527e-02,1.570636348190390663e-02
-6.303314581149521700e-03,-3.920479952670419266e-04,2.314697198828152835e-03,-2.864989896653069579e-02,-3.182195071451410229e-02
6.984094275868102386e-04,2.986467330826680922e-02,-2.018880718549365128e-02,-3.895626388235839954e-02,-3.336896674345890546e-02
1.453027150500352249e-01,1.558362005142894802e-01,1.640029603685007054e-01,1.322702105402431272e-01,1.298870504538749415e-01
-3.233046253691496119e-02,-1.500267534067223352e-02,-3.858243695343377411e-02,-6.867360211631323708e-02,-1.020495161234298287e-01
-5.468111376430551118e-02,-2.572478385571397297e-02,-1.272357514056379202e-01,-1.175477954000134773e-01,3.250775840650810267e-04
4.965748719036122694e-02,2.898725582898276087e-02,2.665004553730643266e-02,4.471802339040964469e-02,5.710042594754272116e-02
5.819709647638227068e-03,-1.015717256981920613e-01,-2.908435999498726332e-02,2.227269827110678335e-02,2.013271666703664309e-02
5.761112931342760035e-02,3.913627365392713386e-02,4.048022326363875933e-02,2.091872587199894440e-02,2.520993279146521715e-02
-7.366618344611408631e-02,-1.541505346087337358e-01,-1.262938088262544056e-01,-1.517183300421236503e-01,-9.527775751601552656e-02
2.004267680809279639e-02,5.129333190812968013e-02,2.933811572819688962e-03,4.131620020554871431e-02,2.784419690877637521e-02
-3.738530828012631702e-02,-3.156068429588998470e-02,-7.318635863383882167e-03,-2.466874736816393465e-03,-4.598468556309276423e-02
5.974309597778493242e-02,8.169454985308366446e-02,2.062835586820277456e-02,2.094906992297884685e-02,4.107627476900077568e-02
3.662014748248587637e-02,7.070961833677280595e-02,7.322418621212767320e-02,6.293275323272684574e-02,5.378601859191611823e-02
3.977455903459192754e-02,1.000021430264830258e-02,1.614861368141795595e-02,1.280526851370655805e-02,1.726059913283828351e-02
4.183064689941673464e-02,3.770542896458550786e-02,3.237879967272139226e-02,1.986539764538441943e-02,3.431386444321748996e-02
7.731150325496916054e-02,7.279545550972255086e-02,1.042138255132134539e-01,9.602567885807111736e-02,5.279607866734714605e-02
5.092016599633852891e-02,-2.866711198479521272e-02,-2.993964652827996176e-02,-2.010657581429420304e-02,-1.414524952853657425e-02
5.552875321299266531e-02,6.768338144156516023e-02,2.435669714582333611e-02,4.477999391265097273e-02,1.691928036633383314e-02
1.878966544597204802e-01,1.367953312682592681e-01,8.449123331649754931e-02,1.153451455767369183e-01,6.094670232807075649e-02
9.056229527587555950e-02,7.710746802704449010e-02,7.856084457226186757e-02,6.817385493248151462e-02,9.459362793461201235e-02
-4.191021712400466726e-01,-2.249819353304776115e-01,-2.111435468532247839e-01,-1.594907441900668132e-01,-3.011514222196760571e-01
-5.028102818026747300e-02,3.252753767794391848e-02,-4.031124652714090928e-02,2.007148965983551747e-02,-4.395922798340734516e-02
-9.307895240793229164e-04,-6.685126476649294602e-02,-7.821917292423208323e-03,-2.102391080653411848e-01,-1.272421524333378073e-03
1.110615966935997179e-01,8.499710814878191911e-02,1.067949927771398855e-01,1.149287583954730074e-01,2.960224920896026291e-02
-1.513118746782460278e-02,1.072555720556866987e-02,4.616784454901434742e-03,1.404577228391046262e-02,1.687063828023793732e-02
-7.017505496787945773e-02,-7.960611461078848095e-02,-5.661394723317680899e-02,-2.519176341677598074e-02,-5.505350422663957133e-02
-3.746937708583253368e-02,-1.571464403381739317e-03,-2.824969365230245444e-03,-1.709459621711184596e-02,-2.530968235871533523e-02
-5.326065426822435001e-02,6.206512579207679181e-02,-5.440493933278522931e-02,1.037477455037172369e-01,-9.411535173267981946e-02
2.154669100148920435e-01,2.469488376500628135e-01,1.406002925400091641e-01,5.375015047109696908e-01,2.539998122506936795e-02
-2.275459680058236067e-01,-3.550339629749643677e-01,-1.315727305406220182e-01,-2.195507918867289909e-01,-5.102373160270579078e-02
-6.298153543283824263e-02,-1.172831329540189316e-01,-2.080223259909801392e-01,1.545811765257605330e-01,5.687114431278672555e-04
4.253203390256454774e-01,3.955146791709687193e-01,2.372852932126061631e-01,2.738470753718007522e-01,1.389089253927946466e-01
2.254946833548387986e-02,1.798226824386794931e-02,-2.547613788386193789e-04,-9.863738455497683688e-02,-4.660942927770106436e-02
2.527368951792619001e-02,1.107516156235206495e-01,5.648586328926885614e-02,-4.667370308339968688e-03,2.399154924621615947e-02
9.871389038713385133e-02,1.271168815137055930e-01,8.914152226341576224e-02,3.420751961834240795e-01,1.512967849350399518e-02
2.017277313108767345e-02,5.594249031707576592e-03,-1.180442574072575468e-01,-1.141347243729504690e-01,5.942386252507469990e-02
7.372579983324412112e-02,6.453825232865018080e-02,5.121064685287590734e-02,8.896264269370002253e-02,-2.082947051354366863e-03
4.882534016756334694e-01,1.052471270810316106e+00,4.699485557237532696e-01,3.371826382492928431e-01,2.813426166740446988e-01
-2.965783631962599642e-01,-6.259524809653944644e-01,-2.984078852225136025e-01,-3.665762340289742127e-01,-2.750802057155818936e-01
1.829701585871124081e-01,8.894718955928837545e-02,1.589521069077206583e-01,2.449313549182448035e-01,2.019906417098513707e-01
-1.712088939838736223e-01,-1.601126080187267320e-01,-1.364940571256041402e-01,-1.910937822518552487e-01,-1.010799383591578504e-01
-1.266282042406396968e-02,-8.359302552507141826e-02,-7.741862261834864256e-02,-1.603695232175454954e-01,-1.395940522802394668e-01
1.224294292925178773e-01,2.012106005728568903e-01,8.210563323715147632e-02,9.624065519187841033e-02,7.928765384533820182e-02
-5.248978048846986155e-02,2.976167181465427802e-03,-5.643084222100291925e-02,-9.064557794692129633e-02,-6.916231381039938952e-02
7.127258214789655710e-03,-5.367457975359801736e-02,6.293466751265563985e-02,-9.394929931458806394e-02,4.936701243994567889e-02
5.189659696325086280e-01,6.144093959080345613e-01,1.837579666389324018e-01,8.032684329691619496e-02,3.306443233411795468e-01
4.894213493929604475e-01,3.132450008912792683e-01,2.967618001221050683e-01,2.160955102329449318e-01,3.483479110136431522e-01
-2.547939429107204390e-01,-2.397064156924231249e-01,-3.437107899088860385e-01,-4.482912655434985183e-01,-2.838092212792586722e-01
3.364720897992046211e-01,1.704601972890840145e-02,5.935078046249397943e-02,-8.433031867097140477e-02,6.130298200975525802e-02
-3.825082265151407146e-01,-1.238140643014071784e-01,-1.264342903693349562e-01,-7.017313335456121237e-02,-8.825188288667895620e-02
5.614313606723053685e-01,4.534326560847672383e-01,2.808629560469415587e-01,1.694439985446951624e-01,4.618524272359487703e-01
-1.852857798708762438e-01,-3.522860312371012270e-02,-2.018328186600459873e-02,-1.019933275217228541e-01,-8.304842414045765508e-02
4.069589824722462668e-01,9.259530941920433023e-01,2.772699564313350074e-01,2.504734388890113017e-01,4.158631282924676320e-01
-4.511166831133798238e-01,-4.022238706037195577e-01,-2.473305265911807105e-01,-2.702136008114637278e-01,-3.219317832816055436e-01
-2.259785181611679850e-01,-4.140854682788508434e-01,-1.238646841964321510e-01,-2.327194487586137228e-02,-1.425393951949249782e-01
-2.041955210242929475e-01,-1.873165488817800650e-01,-2.313385132360670227e-01,-1.073118984959400279e-01,-1.520633425710298248e-01
1.056537520267790686e-01,1.049653761522968409e-01,9.057908858074137370e-02,1.190999335808999859e-01,1.134040638947766411e-01
-4.257851579587870194e-01,-4.505471322155565339e-01,-2.047042472740723262e-01,-2.942700001646336716e-02,-3.169203094617185634e-01
2.637063812169562205e-01,3.003566900673506623e-01,9.227458489594919655e-02,-2.980458810185826479e-03,1.397621837475520046e-01
-1.074778147761401570e-01,-3.673167307943225879e-02,-1.056974187423294076e-01,-8.245483266420272628e-03,-1.630190509561737500e-01
-1.938269169997317576e-01,-8.180672300307634259e-02,-5.368455252331116867e-02,-1.406444781344755590e-01,-1.509327331803871353e-01
1.580720360118315071e-02,-5.008433703038006612e-02,-2.581118712376984092e-03,4.050036494147635224e-02,-6.864820289807349596e-02
-7.404112782376115476e-02,-5.859419721491976318e-02,1.036600016357835941e-02,-6.912046652763681465e-02,1.662306976069416464e-02
-3.341410093289320926e-02,3.306059843266417886e-02,-2.289090072229971184e-02,-1.082133104878417740e-01,-2.582892597794028688e-02
-1.588007219461307074e-02,4.585363777647355477e-02,2.548870868918751142e-03,7.076104360338675292e-03,-2.206529904030007927e-02
-9.183651588162300428e-02,7.298027332073742102e-02,7.401475187267081424e-03,9.154003214215622464e-02,5.899387930728128282e-02
6.807479994441667515e-02,4.187443939072732491e-02,4.499741969538417763e-02,2.217597176241437040e-02,4.308114210791202936e-02
-6.580298165743858618e-02,6.600826677371607332e-03,-3.350309258985983973e-02,-5.111244324570085595e-02,-5.703827889204493573e-02
9.705510451626286894e-02,1.157153485324466935e-01,2.726576636143729360e-02,1.172677779977289170e-01,5.230165671945163908e-02
